"filename", "language", "XML", "C#", "JSON", "HLSL", "Batch", "Shell Script", "Markdown", "aspnetcorerazor", "JavaScript", "CSS", "Diff", "C++", "YAML", "XSL", "Python", "HTML", "Makefile", "GLSL", "comment", "blank", "total"
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\CubeMapFace.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 3, 39
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\DeviceLostException.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\DeviceNotResetException.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\DirectionalLight.cs", "C#", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 9, 143
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\DisplayMode.cs", "C#", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 127
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\DisplayModeCollection.cs", "C#", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 81
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\DxtUtil.cs", "C#", 0, 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 43, 444
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\AlphaTestEffect.cs", "C#", 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 92, 442
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\BasicEffect.cs", "C#", 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 109, 502
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\DualTextureEffect.cs", "C#", 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 75, 328
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\Effect.cs", "C#", 0, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 68, 461
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectAnnotation.cs", "C#", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 45
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectAnnotationCollection.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 51
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectHelpers.cs", "C#", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 41, 242
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectMaterial.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 3, 52
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectParameter.cs", "C#", 0, 681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 158, 904
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectParameterClass.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 3, 35
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectParameterCollection.cs", "C#", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectParameterType.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 53
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectPass.cs", "C#", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 133
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectPassCollection.cs", "C#", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 117
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectResource.cs", "C#", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 58
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectTechnique.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 33
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EffectTechniqueCollection.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 56
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\EnvironmentMapEffect.cs", "C#", 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 111, 511
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\IEffectFog.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 6, 80
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\IEffectLights.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 8, 82
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\IEffectMatrices.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 3, 53
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\SkinnedEffect.cs", "C#", 0, 317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 122, 539
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Effect\SpriteEffect.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 89
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\GraphicsAdapter.cs", "C#", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 29, 181
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\GraphicsCapabilities.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 29, 130
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\GraphicsDebug.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 25
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\GraphicsDebugMessage.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 20
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\GraphicsDevice.cs", "C#", 0, 940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273, 249, 1462
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\GraphicsDeviceStatus.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 27
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\GraphicsExtensions.cs", "C#", 0, 836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 132, 1003
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\GraphicsMetrics.cs", "C#", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 12, 104
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\GraphicsProfile.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 22
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\GraphicsResource.cs", "C#", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 28, 169
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\IGraphicsDeviceService.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 8, 42
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\IRenderTarget.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 4, 65
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Model.cs", "C#", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 28, 220
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\ModelBone.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 10, 103
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\ModelBoneCollection.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 21, 127
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\ModelEffectCollection.cs", "C#", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 89
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\ModelMesh.cs", "C#", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 15, 132
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\ModelMeshCollection.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 21, 127
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\ModelMeshPart.cs", "C#", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 75
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\ModelMeshPartCollection.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 13, 64
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\NoSuitableGraphicsDeviceException.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\OcclusionQuery.cs", "C#", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 18, 115
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\Alpha8.cs", "C#", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 15, 129
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\Bgr565.cs", "C#", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 16, 142
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\Bgra4444.cs", "C#", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 135
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\Bgra5551.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 15, 138
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\Byte4.cs", "C#", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 18, 160
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\HalfSingle.cs", "C#", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 86
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\HalfTypeHelper.cs", "C#", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 118
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\HalfVector2.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 95
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\HalfVector4.cs", "C#", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 15, 152
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\IPackedVector.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 9, 66
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\NormalizedByte2.cs", "C#", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 98
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\NormalizedByte4.cs", "C#", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 93
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\NormalizedShort2.cs", "C#", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 110
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\NormalizedShort4.cs", "C#", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 100
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\Rg32.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 16, 140
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\Rgba1010102.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 15, 138
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\Rgba64.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 15, 137
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\Short2.cs", "C#", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 107
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PackedVector\Short4.cs", "C#", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 17, 160
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PresentInterval.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 1, 29
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PresentationEventArgs.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 19
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\PresentationParameters.cs", "C#", 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 37, 240
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\RenderTarget2D.cs", "C#", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 95
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\RenderTarget3D.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 64
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\RenderTargetBinding.cs", "C#", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 22, 146
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\RenderTargetCube.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 14, 96
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\RenderTargetUsage.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 27
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\ResourceCreatedEventArgs.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 13
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\ResourceDestroyedEventArgs.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 18
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\SamplerStateCollection.cs", "C#", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 107
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\SetDataOptions.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 1, 25
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Shader\ConstantBuffer.cs", "C#", 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 182
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Shader\ConstantBufferCollection.cs", "C#", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 87
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Shader\Shader.cs", "C#", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 126
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Shader\ShaderStage.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\SpriteBatch.cs", "C#", 0, 806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 148, 1154
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\SpriteBatchItem.cs", "C#", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 100
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\SpriteBatcher.cs", "C#", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 35, 289
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\SpriteEffects.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 28
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\SpriteFont.cs", "C#", 0, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 56, 405
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\SpriteSortMode.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 1, 35
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\Blend.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 1, 74
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\BlendFunction.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 2, 34
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\BlendState.cs", "C#", 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 37, 262
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\CompareFunction.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 1, 45
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\CullMode.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 1, 25
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\DepthFormat.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 1, 29
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\DepthStencilState.cs", "C#", 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31, 286
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\FillMode.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 22
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\RasterizerState.cs", "C#", 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 167
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\SamplerState.cs", "C#", 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 217
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\StencilOperation.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 1, 45
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\TargetBlendState.cs", "C#", 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40, 221
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\TextureAddressMode.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 1, 29
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\TextureFilter.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 49
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\States\TextureFilterMode.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 16
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\SurfaceFormat.cs", "C#", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 9, 191
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Texture.cs", "C#", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 132
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Texture2D.cs", "C#", 0, 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 77, 589
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\Texture3D.cs", "C#", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 22, 166
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\TextureCollection.cs", "C#", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 69
"c:\Users\sam\Projects\voxelspace\MonoGame\MonoGame.Framework\Graphics\TextureCube.cs", "C#", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 141
